MovieID,sum(error),count,AvgError
108689,0.0328204252513466,1,30.468831294590576
152057,0.0328204252513466,1,30.468831294590576
95443,0.0328204252513466,1,30.468831294590576
161155,0.0328204252513466,1,30.468831294590576
159972,0.0328204252513466,1,30.468831294590576
88950,0.0328204252513466,1,30.468831294590576
90870,0.0328204252513466,1,30.468831294590576
116939,0.03495074235258422,1,28.611695566061737
130448,0.07522677003698486,2,26.586280376210624
6566,0.1138429837718753,3,26.352085131671895
51304,0.03919220850136107,1,25.51527556721566
95740,0.04062648185292422,1,24.614486768019805
2516,0.08195636410610668,2,24.403229960404957
1640,0.041048294886138925,1,24.361547849279294
3820,0.041048294886138925,1,24.361547849279294
3190,0.041048294886138925,1,24.361547849279294
980,0.041048294886138925,1,24.361547849279294
526,0.041048294886138925,1,24.361547849279294
1731,0.041048294886138925,1,24.361547849279294
137,0.041048294886138925,1,24.361547849279294
3839,0.041048294886138925,1,24.361547849279294
1325,0.041048294886138925,1,24.361547849279294
65802,0.0827194820119968,2,24.17810111177848
5672,0.04142985709371466,1,24.13718197815629
4687,0.04303754726252418,1,23.23552487552585
56079,0.04307782121563242,1,23.213801714677068
5910,0.04311556622507906,1,23.193479468172434
48660,0.043783918989703796,1,22.839435643829862
1328,0.04465079213139045,1,22.39601924770734
5366,0.04466577263356064,1,22.388507822399724
5857,0.04466577263356064,1,22.388507822399724
4615,0.04466577263356064,1,22.388507822399724
1495,0.09003465592115634,2,22.213668498399183
651,0.04506502331093043,1,22.190158276417712
49013,0.04528497106838614,1,22.08238133772618
1324,0.04561268550883024,1,21.92372557863115
573,0.04619640897422328,1,21.646704196379876
4569,0.046287784776801066,1,21.603971864758346
96,0.04630352501262436,1,21.59662789663112
32666,0.04640505893777891,1,21.549374634796298
6771,0.04640505893777891,1,21.549374634796298
60649,0.04649757951024447,1,21.506495833394453
51418,0.046624060751269014,1,21.448153247200416
43177,0.04780854089310815,1,20.91676468930168
2507,0.04921254002286102,1,20.320024114493247
6425,0.04997799047707918,1,20.008807686227765
3043,0.050038833779576075,1,19.98447854330613
88932,0.0509833341578797,1,19.614252706645424
1602,0.10213309619178412,2,19.582290898578336
83086,0.05124033396237082,1,19.515875925679296
473,0.15537642255587014,3,19.307948726398706
981,0.05211463801415428,1,19.18846677450587
5516,0.05248779268919024,1,19.052049033983252
5466,0.05248779268919024,1,19.052049033983252
5517,0.05248779268919024,1,19.052049033983252
5575,0.05248779268919024,1,19.052049033983252
5223,0.05248779268919024,1,19.052049033983252
5503,0.05248779268919024,1,19.052049033983252
5535,0.05248779268919024,1,19.052049033983252
6826,0.052551614601986874,1,19.028911053899225
4859,0.05345945699735921,1,18.705764258873746
37277,0.05345945699735921,1,18.705764258873746
26467,0.05345945699735921,1,18.705764258873746
26430,0.05345945699735921,1,18.705764258873746
4716,0.05345945699735921,1,18.705764258873746
4674,0.05345945699735921,1,18.705764258873746
47330,0.05345945699735921,1,18.705764258873746
1154,0.05345945699735921,1,18.705764258873746
7636,0.05345945699735921,1,18.705764258873746
78321,0.05443203313792233,1,18.3715349648277
5227,0.0545337403103916,1,18.33727146365287
5585,0.05455217318851291,1,18.331075400870937
31431,0.05455217318851291,1,18.331075400870937
64508,0.05455217318851291,1,18.331075400870937
4736,0.0546576695676827,1,18.295694051896927
3463,0.05483876202257143,1,18.23527671154217
27482,0.05544601451701481,1,18.03556141430379
4073,0.05564363551389784,1,17.97150726699435
6012,0.055950711800422104,1,17.87287360287802
6154,0.055950711800422104,1,17.87287360287802
5788,0.055950711800422104,1,17.87287360287802
6014,0.055950711800422104,1,17.87287360287802
71460,0.055968864413614705,1,17.8670768198889
2884,0.05612662139259139,1,17.816857227255053
7759,0.056565335126741445,1,17.678671889053245
1571,0.05700873688461561,1,17.54117096163659
2869,0.05700873688461561,1,17.54117096163659
3003,0.05700873688461561,1,17.54117096163659
4399,0.05700873688461561,1,17.54117096163659
6531,0.05700873688461561,1,17.54117096163659
2063,0.05700873688461561,1,17.54117096163659
3047,0.05700873688461561,1,17.54117096163659
5395,0.05700873688461561,1,17.54117096163659
617,0.05700873688461561,1,17.54117096163659
3303,0.05700873688461561,1,17.54117096163659
1539,0.05700873688461561,1,17.54117096163659
4605,0.05700873688461561,1,17.54117096163659
5224,0.05700873688461561,1,17.54117096163659
4208,0.05700873688461561,1,17.54117096163659
4538,0.05700873688461561,1,17.54117096163659
4592,0.05700873688461561,1,17.54117096163659
1164,0.05700873688461561,1,17.54117096163659
5236,0.05700873688461561,1,17.54117096163659
3338,0.05700873688461561,1,17.54117096163659
4026,0.05700873688461561,1,17.54117096163659
2008,0.05700873688461561,1,17.54117096163659
4984,0.05700873688461561,1,17.54117096163659
5352,0.05700873688461561,1,17.54117096163659
84312,0.057301668769527137,1,17.451498734218315
6600,0.057301668769527137,1,17.451498734218315
4350,0.057301668769527137,1,17.451498734218315
27351,0.057301668769527137,1,17.451498734218315
2164,0.11479407858307022,2,17.422501445078534
33688,0.05744676351061395,1,17.407421043227934
5832,0.11589471675061674,2,17.257042047081555
8133,0.05898051547940519,1,16.954751783225426
128592,0.059473528522087205,1,16.81420330775601
136666,0.059473528522087205,1,16.81420330775601
104760,0.059473528522087205,1,16.81420330775601
7016,0.059473528522087205,1,16.81420330775601
161830,0.059473528522087205,1,16.81420330775601
3276,0.059473528522087205,1,16.81420330775601
3596,0.059473528522087205,1,16.81420330775601
6302,0.059473528522087205,1,16.81420330775601
132462,0.059473528522087205,1,16.81420330775601
105121,0.059473528522087205,1,16.81420330775601
112497,0.059473528522087205,1,16.81420330775601
4477,0.059473528522087205,1,16.81420330775601
133545,0.059473528522087205,1,16.81420330775601
120635,0.059473528522087205,1,16.81420330775601
8447,0.059473528522087205,1,16.81420330775601
85399,0.059473528522087205,1,16.81420330775601
7245,0.059473528522087205,1,16.81420330775601
136305,0.059473528522087205,1,16.81420330775601
26409,0.059473528522087205,1,16.81420330775601
129657,0.059473528522087205,1,16.81420330775601
119655,0.059473528522087205,1,16.81420330775601
27685,0.06075553304600856,1,16.45940624441113
4162,0.06096929507351434,1,16.401698572933146
4215,0.06096929507351434,1,16.401698572933146
6006,0.12201833908837734,2,16.390978724529344
47810,0.1238594340579029,2,16.147336819454726
92938,0.06208292710154595,1,16.107487946957622
33158,0.06208292710154595,1,16.107487946957622
5042,0.062456779938757756,1,16.011071992192903
4875,0.06246800251879692,1,16.008195550979803
5556,0.06246800251879692,1,16.008195550979803
31724,0.06246800251879692,1,16.008195550979803
58107,0.06470364012756635,1,15.455081012883536
1636,0.13064891838244064,2,15.308201742210537
159755,0.0656408505026932,1,15.234415647295288
5363,0.0656408505026932,1,15.234415647295288
6875,0.0656408505026932,1,15.234415647295288
106111,0.0656408505026932,1,15.234415647295288
91505,0.0656408505026932,1,15.234415647295288
6547,0.0656408505026932,1,15.234415647295288
145839,0.0656408505026932,1,15.234415647295288
7199,0.0656408505026932,1,15.234415647295288
4082,0.0656408505026932,1,15.234415647295288
155820,0.0656408505026932,1,15.234415647295288
160080,0.0656408505026932,1,15.234415647295288
83270,0.0656408505026932,1,15.234415647295288
68324,0.0656408505026932,1,15.234415647295288
5458,0.13178026198576032,2,15.176779662314775
3891,0.06723590125785162,1,14.8730065529273
4559,0.06753477282782994,1,14.807186848016123
439,0.06753477282782994,1,14.807186848016123
94480,0.06843031976661229,1,14.613405335684375
66808,0.06843031976661229,1,14.613405335684375
27689,0.06843031976661229,1,14.613405335684375
86059,0.0685560055426373,1,14.586614142477513
42721,0.0685560055426373,1,14.586614142477513
64116,0.0685560055426373,1,14.586614142477513
8814,0.0685560055426373,1,14.586614142477513
6885,0.13718874452766538,2,14.578455447536234
5880,0.13933055863145194,2,14.354352840070561
1902,0.13973186140150773,2,14.313127871768405
102792,0.06990148470516844,1,14.305847783030869
829,0.489500836994594,7,14.300281983128269
8722,0.07037373996047225,1,14.209845896518834
6159,0.07428208762809052,1,13.462195691197024
3432,0.07439930917481385,1,13.440985018427115
117851,0.07449805187349612,1,13.42316979909868
1490,0.1517515741022275,2,13.179434953687526
1750,0.07696320223898834,1,12.993222357026822
4636,0.07771569752296048,1,12.867413300955807
5342,0.07771569752296048,1,12.867413300955807
5815,0.15598304895494397,2,12.821906055815745
96634,0.07838441700272214,1,12.75763778360783
80844,0.07838441700272214,1,12.75763778360783
48972,0.07838441700272214,1,12.75763778360783
45662,0.07838441700272214,1,12.75763778360783
27798,0.07838441700272214,1,12.75763778360783
141956,0.07838441700272214,1,12.75763778360783
131451,0.07838441700272214,1,12.75763778360783
64153,0.07838441700272214,1,12.75763778360783
121113,0.07838441700272214,1,12.75763778360783
1165,0.07882740253490894,1,12.685943819563851
80858,0.07930396455182276,1,12.60971006495558
7815,0.08018917369961165,1,12.470511340421044
96565,0.08018917369961165,1,12.470511340421044
26775,0.08018917369961165,1,12.470511340421044
69821,0.08018917369961165,1,12.470511340421044
8727,0.08018917369961165,1,12.470511340421044
44759,0.08018917369961165,1,12.470511340421044
8763,0.08018917369961165,1,12.470511340421044
47196,0.08018917369961165,1,12.470511340421044
5242,0.08018917369961165,1,12.470511340421044
7946,0.08018917369961165,1,12.470511340421044
142258,0.08018917369961165,1,12.470511340421044
110858,0.08018917369961165,1,12.470511340421044
4948,0.08018917369961165,1,12.470511340421044
4593,0.08055062853746686,1,12.414552414508668
32170,0.08158511866055429,1,12.257137287017166
6695,0.08182829390735469,1,12.22071183754841
3838,0.08209658977227785,1,12.180773924639647
3518,0.08209658977227785,1,12.180773924639647
2850,0.08209658977227785,1,12.180773924639647
1696,0.08209658977227785,1,12.180773924639647
1549,0.08209658977227785,1,12.180773924639647
1891,0.08209658977227785,1,12.180773924639647
131,0.08209658977227785,1,12.180773924639647
2515,0.08209658977227785,1,12.180773924639647
775,0.08209658977227785,1,12.180773924639647
2519,0.08209658977227785,1,12.180773924639647
1053,0.08209658977227785,1,12.180773924639647
1989,0.08209658977227785,1,12.180773924639647
2479,0.08209658977227785,1,12.180773924639647
3567,0.08211597951450167,1,12.177897723589842
6995,0.08285971418742932,1,12.068590989078144
56336,0.08285971418742932,1,12.068590989078144
136592,0.08316903043750079,1,12.02370635727769
614,0.16725843408797325,2,11.957543491935695
2767,0.16725843408797325,2,11.957543491935695
64032,0.0839135567163578,1,11.917025557386053
54270,0.0839135567163578,1,11.917025557386053
71573,0.0839135567163578,1,11.917025557386053
77427,0.1686141926031226,2,11.861397721765455
6415,0.0848480225026067,1,11.785778507322053
3574,0.17104513181558034,2,11.692820361332387
82173,0.08573879353040859,1,11.663331834093682
8964,0.08595253520003276,1,11.634328151842796
5637,0.08595253520003276,1,11.634328151842796
42783,0.08595253520003276,1,11.634328151842796
2339,0.08757481589742255,1,11.418807904447235
55732,0.08822426158247398,1,11.334750578390253
84637,0.0884705148834799,1,11.303200860954071
105585,0.08886732599225766,1,11.25272971628653
110826,0.08921028535016662,1,11.209469805805663
98908,0.08921028535016662,1,11.209469805805663
114762,0.08921028535016662,1,11.209469805805663
87444,0.08921028535016662,1,11.209469805805663
93980,0.08921028535016662,1,11.209469805805663
107702,0.08921028535016662,1,11.209469805805663
111680,0.08921028535016662,1,11.209469805805663
106542,0.08921028535016662,1,11.209469805805663
69118,0.08921028535016662,1,11.209469805805663
91688,0.08921028535016662,1,11.209469805805663
109576,0.08921028535016662,1,11.209469805805663
103596,0.08921028535016662,1,11.209469805805663
101884,0.08921028535016662,1,11.209469805805663
101360,0.08921028535016662,1,11.209469805805663
134158,0.08921028535016662,1,11.209469805805663
138546,0.08921028535016662,1,11.209469805805663
131714,0.08921028535016662,1,11.209469805805663
160440,0.08921028535016662,1,11.209469805805663
90738,0.08921028535016662,1,11.209469805805663
100390,0.08921028535016662,1,11.209469805805663
100226,0.08921028535016662,1,11.209469805805663
98160,0.08921028535016662,1,11.209469805805663
136800,0.08921028535016662,1,11.209469805805663
102378,0.08921028535016662,1,11.209469805805663
73386,0.08921028535016662,1,11.209469805805663
130450,0.08921028535016662,1,11.209469805805663
93242,0.08921028535016662,1,11.209469805805663
97470,0.08921028535016662,1,11.209469805805663
104076,0.08921028535016662,1,11.209469805805663
143472,0.08921028535016662,1,11.209469805805663
7258,0.08921028535016662,1,11.209469805805663
133798,0.08921028535016662,1,11.209469805805663
113416,0.08921028535016662,1,11.209469805805663
96726,0.08921028535016662,1,11.209469805805663
144714,0.08921028535016662,1,11.209469805805663
103502,0.08921028535016662,1,11.209469805805663
136654,0.08921028535016662,1,11.209469805805663
161918,0.08921028535016662,1,11.209469805805663
109372,0.08921028535016662,1,11.209469805805663
118248,0.08921028535016662,1,11.209469805805663
132618,0.08921028535016662,1,11.209469805805663
126420,0.08921028535016662,1,11.209469805805663
122490,0.08921028535016662,1,11.209469805805663
91470,0.08921028535016662,1,11.209469805805663
116207,0.08921028535016662,1,11.209469805805663
93563,0.08921028535016662,1,11.209469805805663
105351,0.08921028535016662,1,11.209469805805663
91323,0.08921028535016662,1,11.209469805805663
75803,0.08921028535016662,1,11.209469805805663
116985,0.08921028535016662,1,11.209469805805663
106883,0.08921028535016662,1,11.209469805805663
99005,0.08921028535016662,1,11.209469805805663
91273,0.08921028535016662,1,11.209469805805663
112303,0.08921028535016662,1,11.209469805805663
111663,0.08921028535016662,1,11.209469805805663
82093,0.08921028535016662,1,11.209469805805663
91873,0.08921028535016662,1,11.209469805805663
157407,0.08921028535016662,1,11.209469805805663
108715,0.08921028535016662,1,11.209469805805663
109191,0.08921028535016662,1,11.209469805805663
89427,0.08921028535016662,1,11.209469805805663
127319,0.08921028535016662,1,11.209469805805663
94011,0.08921028535016662,1,11.209469805805663
143255,0.08921028535016662,1,11.209469805805663
116419,0.08921028535016662,1,11.209469805805663
98175,0.08921028535016662,1,11.209469805805663
133377,0.08921028535016662,1,11.209469805805663
228,0.08933154526712128,1,11.194253911199862
4528,0.08933154526712128,1,11.194253911199862
6186,0.08933154526712128,1,11.194253911199862
6103,0.08933154526712128,1,11.194253911199862
5125,0.08933154526712128,1,11.194253911199862
5277,0.08933154526712128,1,11.194253911199862
4491,0.08933154526712128,1,11.194253911199862
5335,0.08933154526712128,1,11.194253911199862
6474,0.08946414179224682,1,11.177662692190072
5917,0.0895623846838487,1,11.165401675379194
626,0.08969577941312723,1,11.148796593807704
885,0.09013323491249703,1,11.09468667102449
2653,0.09040055468788233,1,11.061879027762695
2190,0.09062886632270839,1,11.034012015986516
1926,0.09094266923311967,1,10.99593852294604
3522,0.09094266923311967,1,10.99593852294604
32302,0.09122537101766048,1,10.961862789315575
6335,0.09145395775497756,1,10.934463904549533
97757,0.09192739634052716,1,10.878149929273473
1733,0.09239281794844656,1,10.823352098189938
112788,0.18486730866218926,2,10.818570435590802
755,0.09299183047693882,1,10.753632817755872
58655,0.09312437604404278,1,10.73832698247615
96863,0.09312437604404278,1,10.73832698247615
71810,0.0932287794584159,1,10.726301532736933
6329,0.09324812150253803,1,10.724076623600208
7343,0.09370198693478637,1,10.672132285689614
8835,0.09370198693478637,1,10.672132285689614
5615,0.09370198693478637,1,10.672132285689614
7189,0.09370198693478637,1,10.672132285689614
8832,0.09370198693478637,1,10.672132285689614
1886,0.09370198693478637,1,10.672132285689614
692,0.09371007222290761,1,10.67121149604181
4402,0.09522734682488987,1,10.501185146309535
4818,0.09522734682488987,1,10.501185146309535
4748,0.09628318633232347,1,10.386029358734335
146501,0.09752492061584928,1,10.253789428232407
5256,0.09815851220488292,1,10.187603474599676
1796,0.09815851220488292,1,10.187603474599676
6185,0.09815851220488292,1,10.187603474599676
1861,0.09815851220488292,1,10.187603474599676
152079,0.09846126763988639,1,10.156277935171564
157667,0.09846126763988639,1,10.156277935171564
5416,0.09846126763988639,1,10.156277935171564
66596,0.09846126763988639,1,10.156277935171564
89090,0.09846126763988639,1,10.156277935171564
157200,0.09846126763988639,1,10.156277935171564
5808,0.0990427633815365,1,10.096648819740215
5425,0.0990427633815365,1,10.096648819740215
2849,0.09934437139931829,1,10.065995545741227
112006,0.1000282902782712,1,9.99717177228637
44317,0.10010230929370656,1,9.989779527122957
72696,0.10085388224299141,1,9.915334717513986
4629,0.20315533849646794,2,9.8446834565205
68137,0.10170971880270008,1,9.831902120777992
4750,0.20408680558024828,2,9.799751602332698
127206,0.10248066792474164,1,9.757937962839648
99917,0.10248066792474164,1,9.757937962839648
105715,0.10248066792474164,1,9.757937962839648
26471,0.10248066792474164,1,9.757937962839648
30883,0.1025435469031768,1,9.75195446422597
65577,0.1028339534088647,1,9.72441462037378
61705,0.1028339534088647,1,9.72441462037378
4740,0.1032791572988403,1,9.68249573441503
6624,0.10343943905083353,1,9.667492488126964
2597,0.3113739242094915,3,9.634718153154047
5918,0.10404705404760595,1,9.611036171600375
27255,0.10448125787873552,1,9.571094570479174
2246,0.10505555230570174,1,9.518773430366577
63481,0.10510322920397375,1,9.514455526949613
67867,0.10510322920397375,1,9.514455526949613
8403,0.10510322920397375,1,9.514455526949613
68932,0.10510322920397375,1,9.514455526949613
8654,0.10510322920397375,1,9.514455526949613
112112,0.10510322920397375,1,9.514455526949613
59590,0.10510322920397375,1,9.514455526949613
4680,0.1056374747733817,1,9.466337605525363
2260,0.21225619771391924,2,9.422575272433823
5684,0.10671541959582354,1,9.370717032153584
26689,0.10691891399471842,1,9.352882129436873
44073,0.10691891399471842,1,9.352882129436873
143657,0.10691891399471842,1,9.352882129436873
26581,0.10691891399471842,1,9.352882129436873
25965,0.10691891399471842,1,9.352882129436873
7585,0.10691891399471842,1,9.352882129436873
4667,0.10691891399471842,1,9.352882129436873
8003,0.10691891399471842,1,9.352882129436873
44911,0.10691891399471842,1,9.352882129436873
89321,0.10691891399471842,1,9.352882129436873
4555,0.10691891399471842,1,9.352882129436873
8851,0.10691891399471842,1,9.352882129436873
5033,0.10691891399471842,1,9.352882129436873
26487,0.10691891399471842,1,9.352882129436873
78111,0.10691891399471842,1,9.352882129436873
91610,0.10691891399471842,1,9.352882129436873
38994,0.10691891399471842,1,9.352882129436873
86982,0.10691891399471842,1,9.352882129436873
8392,0.10691891399471842,1,9.352882129436873
4840,0.10691891399471842,1,9.352882129436873
98458,0.10691891399471842,1,9.352882129436873
746,0.10691891399471842,1,9.352882129436873
112450,0.10691891399471842,1,9.352882129436873
129364,0.10691891399471842,1,9.352882129436873
101088,0.10691891399471842,1,9.352882129436873
47894,0.10691891399471842,1,9.352882129436873
4392,0.10691891399471842,1,9.352882129436873
4332,0.10691891399471842,1,9.352882129436873
4606,0.10691891399471842,1,9.352882129436873
108076,0.10691891399471842,1,9.352882129436873
4139,0.10740294728163047,1,9.310731458586647
8795,0.1075938344911318,1,9.29421285828811
75349,0.10769458264511655,1,9.285518133212667
4691,0.10778228162038417,1,9.277962805816838
3001,0.10782448606524375,1,9.274331244156432
3765,0.10782448606524375,1,9.274331244156432
90403,0.107858242127433,1,9.27142868524145
149830,0.108134478764216,1,9.247744210988154
148888,0.108134478764216,1,9.247744210988154
111931,0.10880598364855132,1,9.190671013370451
5057,0.1090674806207832,1,9.168635731826434
5039,0.1090674806207832,1,9.168635731826434
5063,0.1090674806207832,1,9.168635731826434
2400,0.1090674806207832,1,9.168635731826434
3602,0.1090674806207832,1,9.168635731826434
4854,0.1090674806207832,1,9.168635731826434
5737,0.10910434637702582,1,9.165537700435468
76060,0.10910434637702582,1,9.165537700435468
42013,0.21834836414602243,2,9.159674760203297
1502,0.21894732374296888,2,9.134617248612185
4045,0.10982871990471232,1,9.105086546284092
5677,0.11012219474498952,1,9.080821557504413
71668,0.11056989615318225,1,9.04405299083045
34129,0.11056989615318225,1,9.04405299083045
3780,0.11067309564688621,1,9.035619670300015
3829,0.11067309564688621,1,9.035619670300015
36289,0.11089202903402962,1,9.017780707151895
27193,0.11089202903402962,1,9.017780707151895
26999,0.11089202903402962,1,9.017780707151895
2555,0.44458021236721534,4,8.997251539157732
4949,0.2229735684712577,2,8.969673014215624
74156,0.11188470871519574,1,8.937771849998873
74115,0.11188470871519574,1,8.937771849998873
5958,0.11190142360084421,1,8.93643680143901
3531,0.11225324278518278,1,8.908428613627526
3393,0.11225324278518278,1,8.908428613627526
141688,0.11265204261635331,1,8.876891858992652
102995,0.11298003934523804,1,8.851121010360568
6315,0.22665569360655513,2,8.823956584438335
26513,0.11345977975935506,1,8.813695938075778
53326,0.1142940820234779,1,8.749359391981322
115534,0.1142940820234779,1,8.749359391981322
3719,0.11488784467250945,1,8.704141006827344
43932,0.1148935270212279,1,8.703710521613967
50442,0.1148935270212279,1,8.703710521613967
52460,0.1148935270212279,1,8.703710521613967
50147,0.1148935270212279,1,8.703710521613967
7818,0.11581921734258671,1,8.63414572248452
343,0.11587468392920686,1,8.630012752491698
77798,0.11624396558160699,1,8.602597089635315
72612,0.11634290768322453,1,8.595281138432386
5343,0.1165736101592505,1,8.578270833629551
4560,0.1165736101592505,1,8.578270833629551
4222,0.1165736101592505,1,8.578270833629551
4266,0.1165736101592505,1,8.578270833629551
528,0.2335286968635839,2,8.5642579557077
6827,0.23362333405642888,2,8.560788707505237
6628,0.11687568906009638,1,8.556099288414115
554,0.23377329269196734,2,8.555297215389404
129937,0.23383178408897098,2,8.55315716720109
146604,0.1170298590091372,1,8.544827862451104
110058,0.1170298590091372,1,8.544827862451104
100017,0.1170298590091372,1,8.544827862451104
106417,0.1170298590091372,1,8.544827862451104
108551,0.1170298590091372,1,8.544827862451104
146443,0.1170298590091372,1,8.544827862451104
69495,0.1170298590091372,1,8.544827862451104
94953,0.23450697260303288,2,8.528531061571233
2103,0.11732828259151873,1,8.523094158648211
4241,0.11744274518288034,1,8.514787341208798
69720,0.11757657941020172,1,8.50509519001395
71700,0.11757657941020172,1,8.50509519001395
27648,0.11757657941020172,1,8.50509519001395
104662,0.11757657941020172,1,8.50509519001395
99470,0.11757657941020172,1,8.50509519001395
80736,0.11757657941020172,1,8.50509519001395
117434,0.11757657941020172,1,8.50509519001395
87205,0.11757657941020172,1,8.50509519001395
116503,0.11757657941020172,1,8.50509519001395
108447,0.11757657941020172,1,8.50509519001395
6257,0.11757657941020172,1,8.50509519001395
112277,0.11757657941020172,1,8.50509519001395
108156,0.23564726119456725,2,8.487261807590697
2323,0.11802482177522355,1,8.47279398484909
3180,0.11802482177522355,1,8.47279398484909
1570,0.11821401323412761,1,8.459233999775135
31956,0.1184544763427664,1,8.442061717501877
3695,0.23717095602275529,2,8.43273575120265
3442,0.23717095602275529,2,8.43273575120265
4749,0.2377248673512813,2,8.41308703748119
149612,0.11894705704417441,1,8.407101653878005
146688,0.11894705704417441,1,8.407101653878005
5582,0.11894705704417441,1,8.407101653878005
118814,0.11894705704417441,1,8.407101653878005
97858,0.11894705704417441,1,8.407101653878005
86028,0.11894705704417441,1,8.407101653878005
143410,0.11894705704417441,1,8.407101653878005
122932,0.11894705704417441,1,8.407101653878005
43558,0.11894705704417441,1,8.407101653878005
119068,0.11894705704417441,1,8.407101653878005
142536,0.11894705704417441,1,8.407101653878005
90522,0.11894705704417441,1,8.407101653878005
4268,0.11894705704417441,1,8.407101653878005
98836,0.11894705704417441,1,8.407101653878005
80590,0.11894705704417441,1,8.407101653878005
94672,0.11894705704417441,1,8.407101653878005
96114,0.11894705704417441,1,8.407101653878005
109042,0.11894705704417441,1,8.407101653878005
72694,0.11894705704417441,1,8.407101653878005
118326,0.11894705704417441,1,8.407101653878005
117590,0.11894705704417441,1,8.407101653878005
127194,0.11894705704417441,1,8.407101653878005
133782,0.11894705704417441,1,8.407101653878005
92198,0.11894705704417441,1,8.407101653878005
75816,0.11894705704417441,1,8.407101653878005
102278,0.11894705704417441,1,8.407101653878005
4156,0.11894705704417441,1,8.407101653878005
6348,0.11894705704417441,1,8.407101653878005
132488,0.11894705704417441,1,8.407101653878005
93982,0.11894705704417441,1,8.407101653878005
139915,0.11894705704417441,1,8.407101653878005
109853,0.11894705704417441,1,8.407101653878005
140237,0.11894705704417441,1,8.407101653878005
6349,0.11894705704417441,1,8.407101653878005
102165,0.11894705704417441,1,8.407101653878005
108601,0.11894705704417441,1,8.407101653878005
67361,0.11894705704417441,1,8.407101653878005
70545,0.11894705704417441,1,8.407101653878005
4053,0.11894705704417441,1,8.407101653878005
103865,0.11894705704417441,1,8.407101653878005
116887,0.11894705704417441,1,8.407101653878005
101529,0.11894705704417441,1,8.407101653878005
